# format:org_id|changed|org_name|country|source
@aut-11571-LACNIC|20060815|LA NACION|AR|LACNIC
@aut-1158-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-11581-LACNIC|20060815|TRANSTEL S.A.|CO|LACNIC
@aut-11585-LACNIC|20060815|Zupernet|BO|LACNIC
@aut-1159-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-11592-LACNIC|20130401|FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE ALAGOAS|BR|LACNIC
@aut-11599-LACNIC|20060815|NETV S.A.|AR|LACNIC
@aut-1160-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-1161-RIPE|20000101|Technische Universiteit Eindhoven (TU/e)|EU|RIPE
@aut-11617-LACNIC|20110622|BT Latam Mexico, S.A. de C.V.|MX|LACNIC
@aut-1162-RIPE|20000101|Science Park 140|EU|RIPE
@aut-1163-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-1164-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-11642-LACNIC|20060815|Sistemas Comerciales Argentinos|AR|LACNIC
@aut-1165-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-1166-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-11660-RIPE|20000101|BANKGATE|EU|RIPE
@aut-11664-LACNIC|20090316|Techtel LMDS Comunicaciones Interactivas S.A.|AR|LACNIC
@aut-1167-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-11673-LACNIC|20030918|Internet Panama|PA|LACNIC
@aut-1168-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-1169-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-11694-LACNIC|20110627|Universidad Simon Bolivar|VE|LACNIC
@aut-1170-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-11706-LACNIC|20130521|Terra Networks Brasil S.A.|BR|LACNIC
@aut-1171-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-1172-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-1173-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-1174-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-1175-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-11750-LACNIC|20061031|Interdotnet Argentina S.A.|AR|LACNIC
@aut-11751-LACNIC|20140205|INSTITUTO CYBER DE ENSINO E PESQUISA|BR|LACNIC
@aut-1176-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-1177-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-1178-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-11786-LACNIC|20031016|Soluciones Informaticas S.R.L.|AR|LACNIC
@aut-1179-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-1180-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-11801-LACNIC|20130401|Opportunity Gestora de Recursos Ltda.|BR|LACNIC
@aut-11802-LACNIC|20130306|Centro de Informatica e Automacao do Estado de SC|BR|LACNIC
@aut-1181-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-11815-LACNIC|20051008|Cooperativa Telefonica de V.G.G. Ltda.|AR|LACNIC
@aut-11816-LACNIC|20051208|SetarNet|AW|LACNIC
@aut-1182-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-1183-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-11830-LACNIC|20121002|Instituto Costarricense de Electricidad y Telecom.|CR|LACNIC
@aut-11835-LACNIC|20130306|IPE INFORMATICA LTDA|BR|LACNIC
@aut-1184-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-11844-LACNIC|20130306|NEWSITE INTERNET LTDA|BR|LACNIC
@aut-1185-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-1186-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-1187-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-1188-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-11888-LACNIC|20110622|Television Internacional, S.A. de C.V.|MX|LACNIC
@aut-1189-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-11896-LACNIC|20130306|MCA INFORMATICA LTDA.|BR|LACNIC
@aut-1190-RIPE|20000101|SURFNET-CTIT-QBONE-AS|EU|RIPE
@aut-1191-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-1192-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-11921-LACNIC|20130306|SECRELNET INFORMATICA LTDA|BR|LACNIC
@aut-1193-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-1194-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-11947-LACNIC|20031219|Cablenett Limited|TT|LACNIC
@aut-1195-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-1196-RIPE|20000101|SURFnet BV|EU|RIPE
@aut-11960-LACNIC|20140610|EMPRESA DE TELECOMUNICACIONES DE CUBA S.A. (IXP CUBA)|CU|LACNIC
@aut-1198-RIPE|20000101|BELSURF|EU|RIPE
@aut-1199-RIPE|20000101|SURFnet|EU|RIPE
@aut-11993-LACNIC|20130507|BANCO DO BRASIL S.A.|BR|LACNIC
@aut-1203-RIPE|20000101|Italtel Sit|EU|RIPE
@aut-12034-LACNIC|20120522|Miditel, S.A. de C.V.|MX|LACNIC
@aut-12046-RIPE|20000101|University of Malta - IT Services|EU|RIPE
@aut-12058-RIPE|20000101|Expedia||RIPE
@aut-12066-LACNIC|19990315|TRICOM|DO|LACNIC
@aut-12127-LACNIC|20060511|Telefonica Moviles El Salvador S.A. de C.V.|SV|LACNIC
@aut-12135-LACNIC|20130306|Prointernet do Brasil Ltda|BR|LACNIC
@aut-12140-LACNIC|20130306|Lanis Ltda|BR|LACNIC
@aut-12150-LACNIC|20110316|COTELCAM|AR|LACNIC
@aut-1221-APNIC|20040210|Telstra Pty Ltd|AU|APNIC
@aut-12248-LACNIC|20040315|Oficina Central de Estadistica eInformatica (OCEI)|VE|LACNIC
@aut-12252-LACNIC|20120612|America Movil Peru S.A.C.|PE|LACNIC
@aut-12288-RIPE|20000101|datadirect gmbh|DE|RIPE
@aut-12292-RIPE|20000101|Transkom Kommunikationsnetzwerke GmbH|DE|RIPE
@aut-12297-RIPE|20000101|Armenia Telephone Company|AM|RIPE
@aut-12309-RIPE|20000101|Autonomous system for Nouvelle Srl|IT|RIPE
@aut-12310-RIPE|20000101|iNES Group SRL|RO|RIPE
@aut-12314-RIPE|20000101|RopNet Autonomous System|RU|RIPE
@aut-12319-RIPE|20000101|IZFE SA Informatika Zerbitzuen Foru Elkartea|ES|RIPE
@aut-12324-RIPE|20000101|Poland, Lublin|PL|RIPE
@aut-12326-RIPE|20000101|Hrvatski Telekom d.d.|HR|RIPE
@aut-12329-RIPE|20000101|TMR IP service and TMR customer networks|DE|RIPE
@aut-1233-APNIC|20041221|National Space Development Agency|JP|APNIC
@aut-12331-RIPE|20000101|AUDI AG|DE|RIPE
@aut-12333-RIPE|20000101|DFi Service SA|CH|RIPE
@aut-12337-RIPE|20000101|noris network AG|DE|RIPE
@aut-1234-RIPE|20000101|Fortum|EU|RIPE
@aut-12346-RIPE|20000101|Poland, Lublin|PL|RIPE
@aut-12348-RIPE|20000101|ODN OnlineDienst Nordbayern GmbH & Co. KG|DE|RIPE
@aut-1235-RIPE|20000101|Universite de Rennes1|EU|RIPE
@aut-12355-RIPE|20000101|HeLi NET Telekommunikation GmbH & Co. KG|DE|RIPE
@aut-12357-RIPE|20000101|VODAFONE ESPANA S.A.U.|ES|RIPE
@aut-12363-RIPE|20000101|DADA S.p.a.|IT|RIPE
@aut-12365-RIPE|20000101|Sarkor-Telecom|UZ|RIPE
@aut-1237-APNIC|20060308|Korea Institute of Science and Technology Information|KR|APNIC
@aut-12379-RIPE|20000101|IP4 Internet Providing GmbH|DE|RIPE
@aut-12382-RIPE|20000101|Argentinierstrasse 21|AT|RIPE
@aut-12392-RIPE|20000101|Brutele SC|BE|RIPE
@aut-12401-RIPE|20000101|INTERNIC Autonomous System|AT|RIPE
@aut-12404-RIPE|20000101|SZ ASN|DE|RIPE
@aut-1241-RIPE|20000101|Forthnet|EU|RIPE
@aut-12414-RIPE|20000101|SOLCON|NL|RIPE
@aut-12429-RIPE|20000101|Swisscom (Schweiz) AG / Autonomous System|CH|RIPE
@aut-12435-RIPE|20000101|Telia Mobile DK Autonomous System|DK|RIPE
@aut-12441-RIPE|20000101|Commtouch Software Ltd|IL|RIPE
@aut-12445-RIPE|20000101|Selene s.p.a.|IT|RIPE
@aut-12455-RIPE|20000101|Jambonet Autonomous System|KE|RIPE
@aut-12468-RIPE|20000101|ABANET|IT|RIPE
@aut-12470-RIPE|20000101|GLOBE Development GmbH Backbone Germany|DE|RIPE
@aut-12477-RIPE|20000101|TNPS Autonomous system|UA|RIPE
@aut-12480-RIPE|20000101|ILK Internet GmbH, Karlsruhe, Germany|DE|RIPE
@aut-12482-RIPE|20000101|Institut Catala de Tecnologia|ES|RIPE
@aut-12483-RIPE|20000101|Danske Bank Autonomous System|DK|RIPE
@aut-12497-RIPE|20000101|Caucasus Online LLC|GR|RIPE
@aut-1250-APNIC|20041221|National University of Singapore|SG|APNIC
@aut-12501-RIPE|20000101|An Internet Exchange point and ISP in Umea, Sweden|SE|RIPE
@aut-1251-LACNIC|20130306|FUNDAÇÃO DE AMPARO À PESQUISA DO ESTADO SÃO PAULO|BR|LACNIC
@aut-12515-RIPE|20000101|RS Advanced Systems srl|IT|RIPE
@aut-12521-RIPE|20000101|Nova Internet Network|ES|RIPE
@aut-1253-RIPE|20000101|The National Board of Taxation|EU|RIPE
@aut-12530-RIPE|20000101|Golden Telecom|UA|RIPE
@aut-12531-RIPE|20000101|Wer liefert was ?|DE|RIPE
@aut-12538-RIPE|20000101|CJSC Nizhegorodskaya Cellular Communications|RU|RIPE
@aut-12540-RIPE|20000101|IdecNet Spain - Canary Islands Telco|ES|RIPE
@aut-12542-RIPE|20000101|TVCABO Autonomous System|PT|RIPE
@aut-12547-RIPE|20000101|Infrastructural Serverhousing Telekom|AT|RIPE
@aut-12551-RIPE|20000101|ENEL S.p.A. Autonomous System|IT|RIPE
@aut-12556-RIPE|20000101|Internet Solutions Kenya AS|KE|RIPE
@aut-12559-RIPE|20000101|I.S.I.D.E. S.p.A.|IT|RIPE
@aut-12563-RIPE|20000101|Levicom Broadband OU|EE|RIPE
@aut-12564-RIPE|20000101|Bulgarian Government Autonomous System|BG|RIPE
@aut-1257-RIPE|20000101|TELE2|EU|RIPE
@aut-12571-RIPE|20000101|INCAS GmbH|DE|RIPE
@aut-12577-RIPE|20000101|mmc kommunikationstechnologie gmbh|AT|RIPE
@aut-12578-RIPE|20000101|LATTELEKOM-APOLLO|LV|RIPE
@aut-12579-RIPE|20000101|XNC GmbH, Koeln|DE|RIPE
@aut-12582-RIPE|20000101|TSF MPLS VPN Services|FI|RIPE
@aut-12591-RIPE|20000101|Smartcom Bulgaria AD|BG|RIPE
@aut-12605-RIPE|20000101|LIWEST Kabelmedien GmbH|AT|RIPE
@aut-12618-RIPE|20000101|Commercial Users|PL|RIPE
@aut-12630-RIPE|20000101|OVERKKO Autonomous System|FI|RIPE
@aut-12638-RIPE|20000101|E-Plus Mobilfunk GmbH & Co. KG|DE|RIPE
@aut-12644-RIPE|20000101|Telemach Autonomous System|SI|RIPE
@aut-12651-RIPE|20000101|IP worldcom SA|CH|RIPE
@aut-12659-RIPE|20000101|European Backbone Networks|FI|RIPE
@aut-12660-RIPE|20000101|Sharif University of Technology, Tehran,Iran|IR|RIPE
@aut-12665-RIPE|20000101|MSH Autonomous System|DE|RIPE
@aut-12666-RIPE|20000101|InterXion Telecom BV|EU|RIPE
@aut-12676-RIPE|20000101|HKN GmbH|DE|RIPE
@aut-1268-RIPE|20000101|IUNET|EU|RIPE
@aut-1269-RIPE|20000101|Italian UNIX Network (IUNET)|EU|RIPE
@aut-12690-RIPE|20000101|MKS Autonomous System|RU|RIPE
@aut-1270-RIPE|20000101|UUNET Germany|EU|RIPE
@aut-1271-RIPE|20000101|experimental GAIP/DE|EU|RIPE
@aut-12713-RIPE|20000101|OTE GLOBAL SOLUTIONS S.A.|GR|RIPE
@aut-12715-RIPE|20000101|Jazz Telecom S.A.|ES|RIPE
@aut-12719-RIPE|20000101|Quipo Internet Provider by Micso s.r.l.|IT|RIPE
@aut-1272-RIPE|20000101|Universitaet Konstanz|EU|RIPE
@aut-12724-RIPE|20000101|Prokhorov General Physics Institute, Russian Academy of Sciences, RAS (GPI)|RU|RIPE
@aut-1273-RIPE|20000101|Cable and Wireless Worldwide plc|EU|RIPE
@aut-12731-RIPE|20000101|IPHH Internet Port Hamburg GmbH|DE|RIPE
@aut-1274-RIPE|20000101|FhG Institutszentrum Birlinghoven|EU|RIPE
@aut-12749-RIPE|20000101|Multi-homed service provider|IL|RIPE
@aut-1275-RIPE|20000101|DFN-IP service and DFN customer networks|EU|RIPE
@aut-12751-RIPE|20000101|NCI GmbH, Muenchen|DE|RIPE
@aut-12759-RIPE|20000101|SOCO Network Solutions GmbH|DE|RIPE
@aut-12764-RIPE|20000101|AKNET Educational and Science Network|KG|RIPE
@aut-12775-RIPE|20000101|The JPCINET Autonomous System|GB|RIPE
@aut-1279-RIPE|20000101|McDonnell Douglas Information Systems International|EU|RIPE
@aut-12793-RIPE|20000101|Telekom Austria TA AG|AT|RIPE
@aut-12801-RIPE|20000101|Texas Instruments|GB|RIPE
@aut-12810-RIPE|20000101|VIPnet d.o.o.|HR|RIPE
@aut-12813-RIPE|20000101|WorNet AG|DE|RIPE
@aut-12819-RIPE|20000101|NASA RUSSIAN EXTENTION|RU|RIPE
@aut-12820-RIPE|20000101|Limited Liability Company "Alite"|RU|RIPE
@aut-12822-RIPE|20000101|LYNET Kommunikation AG|DE|RIPE
@aut-12829-RIPE|20000101|AngelSoft ET|BG|RIPE
@aut-12833-RIPE|20000101|GigaPix - Portuguese Internet eXchange|PT|RIPE
@aut-12840-RIPE|20000101|TicaretNet Autonomous System|TR|RIPE
@aut-12843-RIPE|20000101|TelemaxX Telekommunikation GmbH|DE|RIPE
@aut-12847-RIPE|20000101|Latvijas Mobilais Telefons SIA|LV|RIPE
@aut-12853-RIPE|20000101|InfraServ Gendorf, Germany|DE|RIPE
@aut-12854-RIPE|20000101|Pine Digital Security AS|NL|RIPE
@aut-12863-RIPE|20000101|BOURSEDIRECT Autonomous System|FR|RIPE
@aut-12870-RIPE|20000101|Arrowhead Systems Ltd|GB|RIPE
@aut-12872-RIPE|20000101|MegaStyle-Service|UA|RIPE
@aut-12886-RIPE|20000101|LEWTelNet GmbH|DE|RIPE
@aut-12890-RIPE|20000101|Scientific - industrial enterprise Septor Ltd.|UA|RIPE
@aut-1290-RIPE|20000101|Telstra Europe Ltd|EU|RIPE
@aut-12907-RIPE|20000101|ip&more GmbH|DE|RIPE
@aut-12919-RIPE|20000101|Agilent Technologies Europe Autonomous System|DE|RIPE
@aut-12923-RIPE|20000101|Wizard Computersysteme GmbH|DE|RIPE
@aut-12924-RIPE|20000101|VIA NET.WORKS Spain|ES|RIPE
@aut-12925-RIPE|20000101|SINP MSU|RU|RIPE
@aut-12933-RIPE|20000101|Donbass Internet eXchange|UA|RIPE
@aut-12945-RIPE|20000101|Gamepoint autonomous system|NL|RIPE
@aut-12956-RIPE|20000101|Telefonica Backbone Autonomous System|ES|RIPE
@aut-12958-RIPE|20000101|OJSC "Moscow Cellular Communications",|RU|RIPE
@aut-1296-LACNIC|19910612|University of Chili|CL|LACNIC
@aut-12967-RIPE|20000101|AT&T Solutions UK|GB|RIPE
@aut-12970-RIPE|20000101|Retena and Reterioja AS|ES|RIPE
@aut-12971-RIPE|20000101|BIOS Internet Handels- und Dienstleistungs GesmbH|AT|RIPE
@aut-12975-RIPE|20000101|PALTEL Autonomous System|PS|RIPE
@aut-12979-RIPE|20000101|Transinfoset Autonomous System|RU|RIPE
@aut-1299-RIPE|20000101|TeliaSonera International Carrier|EU|RIPE
@aut-1300-RIPE|20000101|Reseau Regional R3T2|EU|RIPE
@aut-1302-RIPE|20000101|INRIA|EU|RIPE
@aut-13025-RIPE|20000101|Netsource|IE|RIPE
@aut-1303-RIPE|20000101|FR|EU|RIPE
@aut-13039-RIPE|20000101|Global Village GmbH|DE|RIPE
@aut-1304-RIPE|20000101|SFINX Route Servers|EU|RIPE
@aut-1305-RIPE|20000101|FR|EU|RIPE
@aut-13051-RIPE|20000101|Libro Online Autonomous System|AT|RIPE
@aut-13053-RIPE|20000101|Corporate net for Soft-Tronik, Inc.|UA|RIPE
@aut-13054-RIPE|20000101|FreiNet GmbH|DE|RIPE
@aut-13058-RIPE|20000101|Inter.Net Germany GmbH Headquarter Berlin|DE|RIPE
@aut-1306-RIPE|20000101|INRIA|EU|RIPE
@aut-13066-RIPE|20000101|RETECAL SOCIEDAD OPERADORA DE TELECOMUNICACIONES|ES|RIPE
@aut-1307-RIPE|20000101|FR-U-JUSSIEU-PARIS|EU|RIPE
@aut-13078-RIPE|20000101|CTINET Autonomous System|RU|RIPE
@aut-13079-RIPE|20000101|RU-ZNETWORK|RU|RIPE
@aut-1308-RIPE|20000101|INRIA|EU|RIPE
@aut-13086-RIPE|20000101|PiK-Net Autonomous System|PL|RIPE
@aut-1309-RIPE|20000101|Reseau National de telecommunications pour la Technologie|EU|RIPE
@aut-13109-RIPE|20000101|IPRIMUS European Transit AS|DE|RIPE
@aut-131091-APNIC|20140814|GOLD SUNSHINE INTERNATIONAL LIMITED|HK|APNIC
@aut-131102-APNIC|20120131|4 byte AS|BD|APNIC
@aut-131103-APNIC|20131029|Global Transit Communications - Malaysia|MY|APNIC
@aut-131112-APNIC|20120309|Sekolah Tinggi Multi Media "MMTC" Yogyakarta|ID|APNIC
@aut-131125-APNIC|20091110|Tan Viet Securities Incorporation|VN|APNIC
@aut-131126-APNIC|20091125|Vietnam Airlines Corp|VN|APNIC
@aut-131127-APNIC|20130730|Global Telecom Corp|VN|APNIC
@aut-131128-APNIC|20100603|OnePay JSC|VN|APNIC
@aut-13113-RIPE|20000101|ISI LINE S.r.l.|IT|RIPE
@aut-131130-APNIC|20131104|MB securities joint stock company|VN|APNIC
@aut-131131-APNIC|20140227|SHB Securities Joint Stock Company (SHBS)|VN|APNIC
@aut-131143-APNIC|20100407|Chinatrust Commercial Bank|TW|APNIC
@aut-131144-APNIC|20110711|ASUSTek COMPUTER INC.|TW|APNIC
@aut-131145-APNIC|20110711|e-MAX NETWORK CORP.|TW|APNIC
@aut-131148-APNIC|20121129|Bank Of Taiwan|TW|APNIC
@aut-131149-APNIC|20130321|Yuan-Jhen Info., Co., Ltd|TW|APNIC
@aut-131151-APNIC|20131106|nctaiwan.co.ltd|TW|APNIC
@aut-131154-JPNIC|20100622|NANO OPT Media, Inc.|JP|JPNIC
@aut-131158-JPNIC|20110607|Nara Institute of Science and Technology, National University Corporation|JP|JPNIC
@aut-131159-JPNIC|20111031|Yamagata University|JP|JPNIC
@aut-131160-JPNIC|20111102|Wire and Wireless Co.,Ltd.|JP|JPNIC
@aut-131162-APNIC|20081205|Internet Service Provider in Thailand|TH|APNIC
@aut-131164-APNIC|20090127|61 Ming Chuan Road Section 1|TW|APNIC
@aut-131165-APNIC|20090127|Global Axcess Pte. Ltd.|SG|APNIC
@aut-131166-APNIC|20140814|Wantok Network Limited|VU|APNIC
@aut-131167-APNIC|20140814|OUMAN INDUSTRIAL DEVELOPMENT LIMITED|HK|APNIC
@aut-131168-APNIC|20090204|96-98 Anzac Avenue|NZ|APNIC
@aut-131169-APNIC|20100215|#26, Bannerghatta Road, J. P. Nagar, Phase III|IN|APNIC
@aut-131170-APNIC|20140815|Electronics For Imaging India Private Limited|IN|APNIC
@aut-131171-APNIC|20141007|S-Tech LTD.|PH|APNIC
@aut-131178-APNIC|20120629|Opennet Internet Exchange|KH|APNIC
@aut-131181-APNIC|20090525|FTCL IS A CLASS A ISP LOCATED IN 5th floor, FT Tower,|IN|APNIC
@aut-131182-APNIC|20140818|CMS INFORMATION TECHNOLOGY PTY LIMITED|AU|APNIC
@aut-131183-APNIC|20140819|Moment Media Pty Ltd|AU|APNIC
@aut-131184-APNIC|20120120|Fountain Set (Holdings) Ltd|HK|APNIC
@aut-131185-APNIC|20140819|Acurus Pty Ltd|AU|APNIC
@aut-131187-APNIC|20090623|Teritary Education Commission|NZ|APNIC
@aut-131188-APNIC|20090625|Global Gateway, Tsuen Wan, New Territories, Hong Kong|HK|APNIC
@aut-131189-APNIC|20140819|Livecom Limted|HK|APNIC
@aut-131190-APNIC|20090630|FIRST AMERICAN INDIA PVT LTD., IT ENABLED SERVICES,INDIA|IN|APNIC
@aut-131192-APNIC|20140820|Henan Guochao E-commerce Co.Ltd.|CN|APNIC
@aut-131195-APNIC|20090714|SIM Headquarters|SG|APNIC
@aut-131197-APNIC|20090728|5th Flr JY Square Bldg|PH|APNIC
@aut-131198-APNIC|20140818|Mediatribe Limited|NZ|APNIC
@aut-131199-APNIC|20140822|Victorian Partnership for Advanced Computing Limited|AU|APNIC
@aut-131200-APNIC|20140901|UNISYS AUSTRALIA PTY LIMITED|AU|APNIC
@aut-131202-APNIC|20140822|Upright Communications Sdn. Bhd.|MY|APNIC
@aut-131203-APNIC|20091006|MekongNet1 IXP. For Domestic Internet exchange (DIX)Cambodia|KH|APNIC
@aut-131204-APNIC|20140825|CLICKSOFTWARE AUSTRALIA PTY LTD|AU|APNIC
@aut-131205-APNIC|20140825|PT. MNC Kabel Mediacom|ID|APNIC
@aut-131207-APNIC|20090819|S.I NET, Cambodia's specialist Internet and Telecom Service Provider.|KH|APNIC
@aut-131208-APNIC|20140318|1Asia Alliance Communication Ltd|SG|APNIC
@aut-131209-APNIC|20100322|Allied Press Limited|NZ|APNIC
@aut-131210-APNIC|20130123|2713/4 lakshmi building adipampa road v.v.mohalla|IN|APNIC
@aut-131214-APNIC|20140825|Interact Hosting Pty Ltd|AU|APNIC
@aut-131215-APNIC|20130719|116 MADHAV DARSHAN|IN|APNIC
@aut-131216-APNIC|20100419|Rajabhat Mahasarakham University|TH|APNIC
@aut-131217-APNIC|20090915|8 Kallang Sector|SG|APNIC
@aut-13122-RIPE|20000101|MANX-TELECOM Autonomous System|GB|RIPE
@aut-131221-APNIC|20100504|Petchaburi Rajabhat University|TH|APNIC
@aut-131222-APNIC|20090831|334,Udyog Vihar|IN|APNIC
@aut-131225-APNIC|20090908|Level 21|AU|APNIC
@aut-131226-APNIC|20140827|Indian Institute Of Technology Roorkee|IN|APNIC
@aut-131227-APNIC|20140901|Scorch Communications Otago Limited|NZ|APNIC
@aut-131232-APNIC|20140902|ADP Private Limited|IN|APNIC
@aut-131233-APNIC|20140902|1 Verge Information Technology (Beijing) Co. Ltd.|CN|APNIC
@aut-131234-APNIC|20100608|31/F One Island East|HK|APNIC
@aut-131235-APNIC|20091001|Unit 69 SDF III|IN|APNIC
@aut-131236-APNIC|20140902|Genworx Pte Ltd|SG|APNIC
@aut-131237-APNIC|20140902|Sterlite Networks Limited|IN|APNIC
@aut-131246-APNIC|20091027|LOEI university network ,LOEI, Thailand|TH|APNIC
@aut-131254-APNIC|20091110|Northpower Ltd|NZ|APNIC
@aut-131255-APNIC|20091110|Caliber Point Business Solutions Ltd|IN|APNIC
@aut-131256-APNIC|20091110|Catalyst Business Solutions Pvt Ltd|IN|APNIC
@aut-131257-APNIC|20091117|Suratthani ratjabhat university, Thailand|TH|APNIC
@aut-131259-APNIC|20131203|Cyberaxis Pte Ltd|SG|APNIC
@aut-131261-APNIC|20091120|Temporary assignment due to software testing|MU|APNIC
@aut-131262-APNIC|20141201|Kelnet Communication Services (P) Ltd.|IN|APNIC
@aut-131263-APNIC|20091125|Thinksoft Global Services Ltd|IN|APNIC
@aut-131265-APNIC|20091201|TCS eServe Limited|IN|APNIC
@aut-131267-APNIC|20091208|PO box T511 Phonexay road - Xaysettha district|LA|APNIC
@aut-131268-APNIC|20091210|Sunshine Coast Regional Council|AU|APNIC
@aut-131274-APNIC|20091215|11/F AXA Centre 151 Gloucester Road|HK|APNIC
@aut-131278-APNIC|20091221|Beautiful group tower|HK|APNIC
@aut-131279-APNIC|20091221|Ryugyong-dong|KP|APNIC
@aut-131280-APNIC|20091222|Hutchison International Limited|HK|APNIC
@aut-131283-APNIC|20091229|HDFC Bank House|IN|APNIC
@aut-131284-APNIC|20091231|Etisalat Afghan|AF|APNIC
@aut-131285-APNIC|20100716|No. 400, Orchard Road, #24-07,|SG|APNIC
@aut-131291-APNIC|20130910|LANWorx Limited|NZ|APNIC
@aut-131294-APNIC|20110523|2 Murray Street|AU|APNIC
@aut-131299-APNIC|20110526|A-3-3 Block A, Jaya One|MY|APNIC
@aut-131301-APNIC|20110527|Beijingqishangzaixian Shujutongxinkejiyouxiangongsi|CN|APNIC
@aut-131302-APNIC|20110530|294/3 Vidhya Nagari Marg|IN|APNIC
@aut-131303-APNIC|20110531|4/F Podium RCBC Plaza Tower I|PH|APNIC
@aut-131304-APNIC|20110531|10 Pasir Panjang Road|SG|APNIC
@aut-131308-APNIC|20130521|NetX Communications|IN|APNIC
@aut-131310-APNIC|20141111|CX2 Computer Exchange|MY|APNIC
@aut-131314-APNIC|20110603|FOUR SOFT LIMITED|IN|APNIC
@aut-131315-APNIC|20110607|145 Macquarie Street|AU|APNIC
@aut-131316-APNIC|20110607|11-15 Hightech Place|AU|APNIC
@aut-131318-APNIC|20110609|Wialus Solutions Limited|NZ|APNIC
@aut-131319-APNIC|20110609|Beijing Guanghuan Telecom Group|CN|APNIC
@aut-13132-RIPE|20000101|cyberways Informationsdienste GmbH|DE|RIPE
@aut-131320-APNIC|20131204|Capitalonline data service Co.,LTD|CN|APNIC
@aut-131323-APNIC|20110614|Honda New Zealand Ltd|NZ|APNIC
@aut-131324-APNIC|20130911|92Cloud Technology Co., Limited|HK|APNIC
@aut-131325-APNIC|20110615|4 N 2nd St|CN|APNIC
@aut-131326-APNIC|20110616|2308 Yinlaige #22 Jinsui Road|CN|APNIC
@aut-131327-APNIC|20140507|China Dragon Telecom Co., Ltd.|CN|APNIC
@aut-131329-APNIC|20110617|Lot 7.13 Level 7 1 Tech Park|MY|APNIC
@aut-131331-APNIC|20110620|BDKTel Co., Ltd.|KH|APNIC
@aut-131332-APNIC|20110620|113-B, Jalan Aminuddin Baki,|MY|APNIC
@aut-131333-APNIC|20110621|1507, Regus Business Centre|IN|APNIC
@aut-131334-APNIC|20140417|MAX HIGH|HK|APNIC
@aut-131337-APNIC|20110624|Block B, Manulife Financial Center|HK|APNIC
@aut-131338-APNIC|20110624|4/15 Dundas Court|AU|APNIC
@aut-131340-APNIC|20130205|GONET NETWORKS LIMITED|NZ|APNIC
@aut-131342-APNIC|20110718|Vietnam technological and commercial joint stock bank|VN|APNIC
@aut-131343-APNIC|20110802|Vietnam Internationl commercial joint stock bank|VN|APNIC
@aut-131344-APNIC|20110830|FIBO Limited Company|VN|APNIC
@aut-131345-APNIC|20111011|KienLong commercial joint stock bank|VN|APNIC
@aut-131346-APNIC|20111011|3C Dotcom online services|VN|APNIC
@aut-131347-APNIC|20111020|Shinhan vietnam bank limited|VN|APNIC
@aut-131348-APNIC|20111101|Joint stock Commercial Bank for Foreign Trade of VietNam|VN|APNIC
@aut-131349-APNIC|20111206|Digital telecomminication service joint stock|VN|APNIC
@aut-131351-APNIC|20111230|Orient commercial joint stock bank|VN|APNIC
@aut-131352-APNIC|20120202|VietNam Computer Emergency Response Teams|VN|APNIC
@aut-131353-APNIC|20120202|NhanHoa Software company|VN|APNIC
@aut-131354-APNIC|20120424|Prudential Vietnam Assurance Private limited|VN|APNIC
@aut-131355-APNIC|20120424|International gold and investment jsc|VN|APNIC
@aut-131356-APNIC|20120424|KimEng Vietnam securities joint stock company|VN|APNIC
@aut-131357-APNIC|20120424|DUYTAN University|VN|APNIC
